kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_sma,koi_incl,koi_ror,koi_steff,koi_slogg,koi_srad,koi_smass,koi_smet,koi_kepmag,koi_srho
K06084.01,FALSE POSITIVE,3.269176601,2.7233,59095.0,2.195,515.5,164.61,1349.0,781.57,0.0441,78.42,1.4851,6372.0,4.453,1.015,1.066,-0.32,14.966,2.31211
K06086.01,FALSE POSITIVE,15.995094054,8.45037,44315.3,0.272,2019.7,17.09,676.0,49.26,0.1194,89.08,0.194457,5899.0,4.574,0.805,0.889,-0.46,15.284,0.35279
K06087.01,FALSE POSITIVE,22.16127178,3.699,5259.0,1.277,56.6,69.44,877.0,139.67,0.1534,86.67,0.364388,5893.0,3.945,1.745,0.979,-0.4,13.034,0.40963
K06088.01,FALSE POSITIVE,2.745121487,2.9845,14608.0,0.861,86.7,9.55,893.0,150.25,0.0341,80.58,0.132887,4608.0,4.648,0.658,0.73,-0.04,15.187,0.36539
K06089.01,FALSE POSITIVE,282.9656538,21.4259,467860.0,0.426,1365.9,71.61,280.0,1.45,0.8568,89.85,0.683762,5999.0,4.494,0.959,1.045,-0.06,13.974,1.04907
K06090.01,FALSE POSITIVE,37.32030954,6.9616,4325.0,1.282,171.3,36.96,538.0,19.77,0.2209,86.05,0.360084,5910.0,4.505,0.94,1.032,-0.02,14.277,0.08753
K06091.01,FALSE POSITIVE,5.889372452,4.94674,56841.0,0.403,4146.7,50.78,1695.0,1951.4,0.0737,87.81,0.224521,7249.0,3.993,2.071,1.537,-0.22,12.472,0.6397
K06092.01,FALSE POSITIVE,2.581595167,4.9153,171132.0,0.124,338.2,40.94,1328.0,735.27,0.0357,88.72,0.379057,5720.0,4.407,0.989,0.912,-0.1,15.35,0.49039
K06094.01,FALSE POSITIVE,2.283466438,7.7999,864260.0,0.457,1103.1,218.79,2014.0,3883.24,0.0373,84.66,1.165546,6723.0,4.089,1.719,1.327,-0.24,14.312,0.43124
K06095.01,FALSE POSITIVE,0.692807507,1.49242,25338.3,1.196,260.9,46.44,2057.0,4211.9,0.0154,66.75,0.425253,5780.0,4.438,1.0,1.0,0.0,15.726,1.09701
K06096.01,FALSE POSITIVE,17.279290765,5.07591,164308.0,0.496,2841.5,27.66,556.0,22.63,0.1141,89.16,0.384903,5251.0,4.623,0.658,0.663,-0.78,15.16,2.4124
K06098.01,FALSE POSITIVE,1.129848432,2.07578,4658.5,1.042,490.6,120.13,3553.0,37690.9,0.0257,63.5,0.154904,4846.0,2.984,7.102,1.775,0.16,13.8,0.18884
K06099.01,FALSE POSITIVE,7.244778994,3.3873,99147.1,0.522,1761.4,25.68,818.0,105.76,0.0701,88.46,0.298437,5530.0,4.586,0.788,0.882,-0.22,13.926,2.65047
K06099.02,FALSE POSITIVE,110.1552727,2.04,,,,,,,,,,,,,,,13.926,
K06100.01,FALSE POSITIVE,0.730964241,2.483,44.0,0.459,28.7,0.99,2467.0,8801.05,0.0164,77.58,0.006188,5929.0,4.152,1.463,1.107,0.12,13.036,0.34309
K06101.01,FALSE POSITIVE,17.734020239,7.27595,186680.0,0.837,2905.9,93.52,892.0,149.48,0.1316,88.03,0.551115,5883.0,4.04,1.554,0.966,-0.28,12.553,0.8672
K06104.01,FALSE POSITIVE,16.2480865,8.232,438.7,0.928,21.1,2.38,704.0,58.1,0.1189,81.92,0.023604,5729.0,4.436,0.923,0.848,-0.3,14.708,0.02057
K06104.02,FALSE POSITIVE,466.9407,30.56,979.2,0.2921,13.7,2.9,230.0,0.66,1.1156,89.95,0.028736,5729.0,4.436,0.923,0.848,-0.3,14.708,0.1324
K06105.01,FALSE POSITIVE,289.788624,2.857,473.9,0.6187,6.6,5.51,537.0,19.6,1.0558,89.95,0.020974,8057.0,3.946,2.407,1.868,-0.16,10.924,56.1568
K06106.01,FALSE POSITIVE,55.00402906,6.06,,,,,,,,,,,,,,,13.335,
K06107.01,FALSE POSITIVE,2.873657901,2.1054,43895.0,1.13,65.6,110.29,1830.0,2645.12,0.0431,83.11,0.441619,5692.0,3.829,2.287,1.288,0.14,12.702,1.915
K06109.01,FALSE POSITIVE,22.913446297,4.11699,251835.0,0.709,6512.7,81.61,811.0,102.27,0.1682,89.32,0.576227,6621.0,4.294,1.297,1.213,-0.18,11.856,7.72942
K06109.02,FALSE POSITIVE,10.0046881,2.389,50.6,0.0164,8.3,1.9,1466.0,1091.58,0.1048,89.95,0.006576,6620.0,3.779,2.641,1.531,-0.18,11.856,6.31347
K06110.01,FALSE POSITIVE,8.65315602,2.627,417.5,0.049,13.6,1.37,643.0,40.5,0.0737,89.89,0.018046,4746.0,4.605,0.696,0.713,-0.12,15.863,4.23613
K06112.01,FALSE POSITIVE,2.243015737,4.31675,277946.0,0.661,5552.2,92.34,1813.0,2547.31,0.0327,83.47,0.585583,6181.0,4.084,1.444,0.923,-0.58,12.785,0.74091
K06113.01,FALSE POSITIVE,4.694218481,4.53365,175471.0,0.616,739.8,35.81,946.0,189.23,0.052,86.51,0.416638,5512.0,4.575,0.787,0.851,-0.24,15.584,0.89368
K06114.01,FALSE POSITIVE,24.955998503,2.76331,4856.1,0.996,555.6,36.91,1438.0,1011.42,0.2108,88.32,0.112001,8617.0,3.78,3.018,2.002,-0.22,11.458,1.20221
K06116.01,FALSE POSITIVE,4.426942241,1.6116,2896.6,0.951,68.9,5.43,958.0,199.4,0.048,84.65,0.066636,5511.0,4.569,0.746,0.753,-0.54,15.469,1.02508
K06117.01,FALSE POSITIVE,9.524076544,10.4891,198399.0,0.313,1942.5,151.0,1390.0,882.28,0.0911,88.13,0.410212,5180.0,3.428,3.371,1.112,-0.46,15.145,0.18314
K06119.01,FALSE POSITIVE,3.454241684,4.69505,88194.9,0.505,6581.3,75.11,2010.0,3867.02,0.0504,85.66,0.282688,6562.0,3.822,2.433,1.435,-0.14,13.198,0.47279
K06121.01,FALSE POSITIVE,1.237147407,7.06623,435364.0,0.466,5557.4,106.18,2107.0,4680.26,0.0233,78.83,0.671019,6064.0,4.16,1.449,1.107,0.02,13.82,0.17209
K06122.01,FALSE POSITIVE,1.28619671,1.114,137.2,0.874,5.9,1.27,1646.0,1740.01,0.0212,79.07,0.012568,5650.0,4.391,0.926,0.77,-0.44,14.256,1.118
K06123.01,FALSE POSITIVE,2.649026189,2.4698,52172.0,0.914,190.1,32.7,1377.0,852.59,0.0345,83.16,0.303122,5838.0,4.342,0.988,0.781,-0.58,13.87,1.2215
K06124.01,FALSE POSITIVE,6.932281325,11.0301,6405.9,1.291,325.8,90.57,1872.0,2902.34,0.0906,61.7,0.382557,8675.0,4.08,2.168,2.057,0.07,11.52,0.00794
K06125.01,FALSE POSITIVE,2.151384476,3.34471,263861.0,0.237,2657.6,66.2,1725.0,2097.48,0.0314,88.13,0.482255,6184.0,4.19,1.257,0.891,-0.6,12.916,1.55351
K06126.01,FALSE POSITIVE,17.4352218,51.666,603.3,1.211,121.8,67.91,1195.0,482.16,0.1434,27.9,0.235467,6313.0,3.706,2.641,1.291,-0.5,13.439,0.00016
K06128.01,FALSE POSITIVE,12.42555055,28.492,409.0,0.973,123.7,3.79,1027.0,262.42,0.107,48.17,0.02436,6381.0,4.155,1.423,1.055,-0.36,13.244,0.00038
K06129.01,FALSE POSITIVE,12.42592247,31.5,8707.6,0.885,190.8,79.21,1547.0,1353.9,0.1329,66.44,0.104342,4849.0,3.06,6.952,2.025,0.34,12.696,0.00133
K06131.01,FALSE POSITIVE,12.4237327,18.15,30.1,0.132,20.1,1.12,1057.0,294.63,0.0982,88.81,0.004958,5221.0,3.72,2.067,0.819,-0.6,12.409,0.01766
K06131.02,FALSE POSITIVE,94.38163,11.87,91.2,0.593,7.5,2.04,537.0,19.72,0.3796,89.38,0.009053,5221.0,3.72,2.067,0.819,-0.6,12.409,0.25926
K06133.01,FALSE POSITIVE,2.6160943,21.34,29.3,0.6458,5.6,0.81,1744.0,2188.14,0.0401,53.86,0.005226,6645.0,4.232,1.42,1.259,-0.14,12.754,0.00359
K06134.01,FALSE POSITIVE,2.404386969,7.40348,313168.0,0.613,8577.4,79.72,1670.0,1838.11,0.0353,80.79,0.603309,6466.0,4.278,1.21,1.011,-0.48,11.941,0.1834
K06135.01,FALSE POSITIVE,4.390513938,2.9472,46829.0,0.879,290.7,41.83,1401.0,910.71,0.0533,85.14,0.263421,6081.0,4.133,1.454,1.046,-0.16,13.209,1.0972
K06136.01,FALSE POSITIVE,3.86963822,2.29,,,,,,3728.91,,,,,,,,,11.399,1.00615
K06137.02,FALSE POSITIVE,7.384681,3.548,142.8,0.068,10.6,1.22,1000.0,236.56,0.0757,89.76,0.010971,6174.0,4.445,1.021,1.055,-0.12,14.191,1.43335
K06138.01,FALSE POSITIVE,4.206070484,10.6988,119812.0,0.949,508.0,172.66,2547.0,9955.22,0.0644,75.0,0.496418,8212.0,3.736,3.185,2.016,-0.18,11.684,0.05268
K06139.01,FALSE POSITIVE,0.905677864,2.2432,3670.4,1.321,107.4,325.51,3989.0,60020.95,0.0234,46.8,0.394665,5037.0,3.002,7.553,2.091,0.0,6.966,0.16562
K06140.01,FALSE POSITIVE,11.637858887,11.8851,427948.0,0.473,2637.0,77.01,895.0,151.54,0.104,87.74,0.666546,6360.0,4.433,1.058,1.105,-0.2,15.385,0.24126
K06143.01,FALSE POSITIVE,297.113395,4.529,275.4,0.0322,10.1,5.37,509.0,15.89,1.0563,89.95,0.015333,6626.0,3.676,3.206,1.776,-0.06,9.666,28.19682
K06143.02,FALSE POSITIVE,50.900813,3.3,,,,,,,,,,,,,,,9.666,
K06144.01,FALSE POSITIVE,9.751720174,16.1937,332900.0,0.15,1767.3,182.09,1356.0,800.41,0.0881,88.78,0.530194,5147.0,3.424,3.145,0.957,-0.54,13.531,0.07008
K06146.01,FALSE POSITIVE,4.592401261,4.96038,87426.1,0.272,5784.8,52.18,1678.0,1872.74,0.0618,88.24,0.277148,7201.0,4.138,1.724,1.488,-0.08,12.93,0.62378
K06147.01,FALSE POSITIVE,5.776794344,6.33505,121544.0,0.366,8022.8,129.2,2249.0,6048.96,0.0814,87.65,0.328562,7666.0,3.658,3.601,2.153,0.24,11.61,0.40438
K06148.01,FALSE POSITIVE,23.19923256,2.09,,,,,,,,,,,,,,,15.778,
K06149.01,FALSE POSITIVE,0.503199724,1.117,275.6,0.492,10.1,1.06,1363.0,819.89,0.0106,80.97,0.015451,4013.0,4.639,0.63,0.63,0.26,14.155,2.30804
K06152.01,FALSE POSITIVE,395.07333,7.844,645.1,0.013,16.4,230.33,1406.0,923.0,1.2548,90.0,0.02144,3599.0,0.679,98.38,1.688,0.04,13.544,7.35662
K06153.01,FALSE POSITIVE,1.51918335,5.45573,499989.0,0.336,899.3,128.17,2517.0,9460.59,0.0288,84.75,0.691241,7426.0,4.116,1.698,1.373,-0.46,15.106,0.40668
K06154.01,FALSE POSITIVE,13.59940118,2.52,,,,,,,,,,,,,,,15.191,
K06155.01,FALSE POSITIVE,2.745910734,4.02594,286812.0,0.639,1550.9,61.16,1221.0,524.18,0.0362,85.19,0.583397,5372.0,4.396,0.96,0.836,0.02,15.316,1.11048
K06156.01,FALSE POSITIVE,1.608363345,2.1988,96134.0,0.608,312.3,19.36,1133.0,390.1,0.0225,84.63,0.300955,5022.0,4.668,0.589,0.589,-1.1,13.819,1.99996
K06157.01,FALSE POSITIVE,98.1020983,1.225,184.4,0.1865,6.9,1.97,525.0,17.96,0.448,89.95,0.012633,6669.0,4.224,1.427,1.251,-0.2,13.557,443.42603
K06158.01,FALSE POSITIVE,182.467019,7.607,1020.0,0.0158,12.5,3.73,364.0,4.17,0.6787,89.95,0.029258,6299.0,4.401,1.167,1.249,0.21,13.408,3.81147
